Depth,Dip,Azimuth,Type,Confidence
2878.7744140625,42.22072219848633,317.2910461425781,Frac,0.9609307050704956
2878.89306640625,35.80390930175781,294.5943908691406,Frac,0.5390731692314148
2878.947998046875,38.4638786315918,324.833740234375,Frac,0.961611807346344
2879.42578125,33.53810119628906,352.8895568847656,Frac,0.6362336277961731
2880.815185546875,21.717832565307617,18.41525650024414,Frac,0.7399485111236572
2883.4755859375,69.28425598144531,140.62184143066406,Frac,0.5989319086074829
2884.653076171875,62.47837448120117,320.94171142578125,Frac,0.7218674421310425
2885.10986328125,70.51233673095703,127.6086654663086,Frac,0.7180402874946594
2890.707275390625,55.997100830078125,250.7391357421875,Frac,0.5102689266204834
2890.882080078125,52.184478759765625,268.7911682128906,Frac,0.8810725212097168
2892.580078125,67.71332550048828,176.20510864257812,Frac,0.5030838251113892
2895.0625,26.60297203063965,165.60421752929688,Frac,0.9094173312187195
2900.596923828125,62.04695510864258,136.24256896972656,Frac,0.5349346995353699
2902.646728515625,74.32918548583984,131.02740478515625,Frac,0.5553794503211975
2903.141845703125,70.53385162353516,163.5684051513672,Frac,0.5032118558883667
